price,area,id
285000,440,20605
480000,960,20604
412400,78,20603
160000,260,20597
630000,243,20596
365000,156,20593
380000,126,20592
1350000,178,20591
149000,340,20582
280000,155,20577
1150000,200,20576
190000,48,20575
250000,140,20571
122000,253,20568
360000,71,20566
250000,56,20565
135000,47,20563
220000,780,20559
1600000,395,20558
4800000,1700,20557
1600000,330,20556
150000,263,20555
700000,342,20554
650000,222.789999999999992041921359486877918243408203125,20545
390000,335,20542
2390000,360,20535
795000,215,20533
250000,174,20522
319000,468,20519
319000,364,20518
500000,140,20517
197000,45,20514
197000,45,20513
197000,45,20512
160000,22,20510
220000,72,20505
270000,130,20503
265000,55,20501
195000,309,20497
650000,166,20496
1600000,400,20495
772399,124,20480
120000,309,20478
2700000,490,20467
1246000,195,20466
1246000,195,20465
1390000,218,20464
215000,50,20462
149000,510,20461
100000,164,20459
500000,272,20458
405000,90,20455
650000,130,20454
840000,205,20452
375000,140,20448
700000,160,20447
,158,20446
420000,88,20445
640000,188,20439
200000,48,20438
240000,409,20427
1390000,1190,20424
300000,74,20422
800000,270,20421
480000,117,20417
260000,64,20415
450000,900,20410
650000,1000,20409
265000,330,20408
200000,137,20406
250000,301.5,20403
685000,303,20397
850000,276,20395
190000,66,20392
205000,75,20387
500000,500,20384
820000,190,20383
170000,352,20382
550000,158,20377
150000,20000,20376
360000,72,20374
375000,141,20368
2590000,420,20338
310000,214,20337
144000,36,20331
130000,31,20330
296000,74,20329
288000,72,20328
240000,65,20327
3500000,350,20325
220000,105,20322
2200000,4370,20315
180000,70,20314
400000,130,20313
700000,276,20312
1200000,280,20310
680000,466,20308
220000,250,20307
175000,49,20306
160000,450,20305
2100000,368,20302
1100000,1008,20301
310000,122,20289
1800000,450,20288
250000,309,20287
225000,450,20286
490000,186,20282
330000,74,20277
1950000,1232,20276
460000,99,20275
150000,35,20263
110000,80,20262
360000,104,20261
380000,61,20256
260000,584,20255
130000,220,20254
660000,150,20252
350000,76,20251
4000000,700,20248
160000,50,20246
250000,480,20242
250000,450,20241
510000,170,20240
350000,103,20238
780000,264,20237
180000,53,20234
1300000,340,20233
1000000,350,20232
9900000,155149,20230
285000,501,20228
640000,108,20227
150000,267,20222
900000,250,20220
190000,45,20215
200000,300,20214
570000,103,20208
1250000,300,20202
139000,48,20196
160000,45,20195
,146,20185
400000,164,20184
400000,89,20182
240000,125,20180
256000,44,20176
380000,417,20175
220000,250,20174
198000,250,20173
270000,318,20172
260000,372,20171
185000,251,20170
185000,253,20169
180000,252,20167
990000,188,20161
210000,85,20158
190000,96,20155
860000,203,20153
3200000,800,20152
860000,380,20150
175000,50,20149
318000,91,20148
350000,130,20147
1000000,200,20146
990000,238,20145
160000,54,20143
540000,370,20135
550000,160,20134
500000,223,20133
1300000,750,20129
330000,115,20128
2391310,348,20125
2133710,345,20124
270000,19,20122
340000,72,20120
1500000,369,20119
220000,46,20116
200000,47,20115
600000,145,20111
1200000,230,20110
160000,37,20103
185000,32,20101
620000,356,20098
800000,190,20096
300000,116,20095
35000000,21000,20090
470000,96,20086
105000,200,20070
320000,130,20068
365000,120,20067
394000,210,20064
370000,46,20062
500000,167,20061
800000,140,20058
900000,800,20052
320000,657,20051
350000,150,20050
375000,68,20049
500000,105,20044
650000,131,20042
750000,270,20039
1290000,316,20034
675000,150,20033
130000,312,20024
300000,106,20023
655000,132,20020
495000,100,20019
330000,65,20013
850000,600,20012
420000,288,20010
280000,60,20001
290000,64,20000
500000,106,19998
560000,147,19995
430000,123.56000000000000227373675443232059478759765625,19993
260000,46,19990
430000,118,19985
1200000,300,19980
2200000,600,19977
980000,350,19969
175000,90,19963
280000,118,19962
400000,120,19960
298000,52,19958
300000,346,19957
155000,286,19947
230000,141,19946
2100000,242000,19943
330000,80,19939
470000,173,19938
230000,110,19934
1600000,550,19933
300000,87,19932
250000,67,19926
650000,345,19924
742000,295,19922
750000,215,19917
1600000,600,19916
650000,650,19915
169900,38,19914
350000,750,19910
249000,340,19906
300000,1260,19905
350000,96,19903
180000,38,19901
460000,150,19900
200000,72,19899
990000,440,19896
650000,300,19895
750000,230,19893
850000,315,19890
600000,200,19889
780000,475,19888
320000,74,19882
121000,40,19881
900000,245,19880
495000,200,19875
400000,200,19874
190000,48,19870
850000,320,19865
685000,462,19860
177000,49,19857
1277975,218,19852
230000,66,19849
460000,71,19843
1598951,278,19841
700000,400,19835
250000,58,19833
514000,100,19830
471500,77,19829
743616.96999999997206032276153564453125,127,19827
3421000,480,19825
600000,186,19824
380000,165,19823
300000,173,19822
282000,43,19819
122400,36,19817
1142000,200,19816
661887.80000000004656612873077392578125,127,19815
1513000,245,19811
1400000,1540,19810
270000,110,19809
250000,420,19802
195000,46,19801
1500000,530,19800
250000,73,19799
140000,282,19798
550000,220,19797
1600000,800,19789
299000,76,19786
406000,301,19776
232000,420,19775
350000,432,19774
630000,143,19769
1280000,385,19768
230000,56,19766
750000,171,19765
11000000,2150,19760
450000,240,19759
960000,220,19757
182000,40,19751
2380000,5292,19744
1150000,253,19739
676800,144,19732
1197000,266,19727
110000,22,19721
200000,38,19719
350000,170,19716
700000,300,19715
185000,88,19713
250000,86,19705
385000,100,19699
480000,871,19697
250000,69,19691
350000,300,19685
827000,260,19684
570000,250,19683
159000,45,19675
250000,40,19673
160000,32,19672
1000000,600,19668
3800000,586,19659
2490000,381,19658
2480000,381,19657
4600000,1033.69000000000005456968210637569427490234375,19656
299000,63,19654
400000,106,19653
165000,59,19651
480000,800,19649
950000,320,19645
650000,95,19643
215000,120,19641
670000,249,19637
470000,115,19623
795000,210,19622
535000,120,19621
520000,110,19618
430000,150,19603
265000,80,19601
150000,66,19600
135000,256,19596
600000,95,19595
210000,405,19586
,681,19583
680000,320,19578
420000,116,19576
700000,147,19574
260000,110,19573
770000,171,19571
1960000,5588,19564
240000,102,19560
212000,47,19556
230000,560,19555
295000,145,19554
650000,250,19545
750000,222,19543
350000,554,19540
180000,49,19539
320000,122,19538
350000,214,19531
290000,117,19530
170000,56,19529
200000,68,19528
200000,68,19527
700000,285,19526
178000,46,19519
450000,1300,19507
180000,46,19504
207000,252,19500
160000,50,19488
650000,430,19487
457618.3200000000069849193096160888671875,540,19486
320000,490,19482
1750000,322,19481
540000,118,19480
1040000,222,19476
900000,140,19475
900000,140,19473
950000,376,19470
1800000,450,19469
800000,260,19466
290000,144,19465
550000,856,19464
2500000,750,19463
800000,124,19458
270000,111,19454
300000,80,19451
190000,47,19450
300000,80,19449
800000,222,19420
350000,34,19418
550000,160,19414
1100000,317,19406
160000,41,19400
1050000,230,19398
550000,207,19396
750000,1422,19394
1200000,2880,19393
1200000,638,19390
240000,140,19388
340000,513,19387
2500000,419,19381
1500000,317,19379
320000,360,19377
750000,134,19372
240000,42,19364
170000,530,19354
155000,47,19352
250000,96,19350
265000,79,19349
700000,159,19341
2600000,1000,19333
270000,62,19331
290000,308,19323
750000,197,19322
520000,170,19321
950000,300,19320
145000,83,19319
300000,109,19318
700000,230,19312
590000,144,19311
520000,200,19308
300000,330,19307
200000,348,19303
200000,348,19302
220000,52,19300
850000,297,19299
3200000,382,19296
5850000,835,19295
670000,180,19292
280000,190,19291
155000,363,19282
700000,250,19277
1100000,237,19272
240000,80,19271
125000,43,19270
245000,130,19268
380000,97,19267
1800000,600,19261
450000,1000,19252
795000,222,19247
320000,498,19246
883986,,19245
2000000,390,19244
15000000,1460,19239
12000000,3200,19235
1200000,225,19233
390000,116,19232
680000,250,19230
320000,204,19227
320000,230,19224
850000,341,19222
1100000,277,19215
190000,46,19214
435000,615,19210
460000,213,19207
545000,124,19205
320000,96,19198
320000,96,19197
375000,117,19193
600000,250,19191
380000,120,19190
500000,875,19186
250000,85,19183
280000,170,19179
390000,473,19174
780000,179.590000000000003410605131648480892181396484375,19171
350000,85,19164
690000,147,19162
530000,180,19159
1200000,300,19136
500000,191,19135
910000,180,19133
300000,75,19132
950000,1300,19131
430000,164,19127
345000,80,19123
320000,80,19122
740000,135,19118
3100000,600,19117
375000,200,19116
170000,46,19109
355000,334,19108
190000,565,19097
3700000,340,19096
260000,77,19092
175000,57,19091
210000,62,19090
320000,93,19088
430000,160,19086
230000,364,19083
800000,205,19080
370000,490,19079
320000,250,19077
205000,70,19074
350000,128,19066
420000,89,19059
350000,95,19052
285000,65,19051
240000,250,19050
620000,177,19048
185000,255,19047
750000,125,19045
850000,120,19040
200000,85,19038
242500,90,19036
250000,127,19034
250000,44,19026
360000,87,19022
200000,47,19020
360000,155,19004
420000,165,19003
220000,45,19001
300000,360,18996
287000,116,18990
1350000,195,18989
630000,180,18988
318000,75,18987
480000,106,18986
900000,441,18979
212000,250,18975
390000,75,18974
390000,75,18973
299000,57,18972
402000,77,18971
402000,77,18970
299000,57,18969
330000,45,18967
320000,45,18966
395000,194,18959
1000000,197,18958
410000,100,18955
750000,268,18954
360000,100,18951
2240000,520,18946
189000,110,18941
1500000,850,18939
265000,60,18927
325000,100,18912
210000,66,18910
1038000,260,18907
150000,300,18903
1050000,240,18902
1000000,250,18901
235000,71,18897
2200000,365.18000000000000682121026329696178436279296875,18894
1150000,370,18892
260000,90,18889
385000,75,18888
,3400,18887
530000,115,18886
450000,114,18885
700000,220,18880
220000,150,18875
230000,105,18866
235000,100,18863
320000,102,18862
450000,96,18855
225000,48,18853
225000,48,18852
3000000,838,18850
296000,137,18849
2600000,1000,18847
320000,88,18845
90000,310,18842
160000,41,18841
130000,22,18839
350000,130,18830
330000,3,18823
1250000,330,18822
250000,180,18821
180000,279,18814
850000,190,18805
130000,328,18797
150000,263.8500000000000227373675443232059478759765625,18793
390000,133,18792
700000,232,18785
175000,58.780000000000001136868377216160297393798828125,18783
450000,95,18781
540000,360,18778
540000,360,18777
225000,250,18774
225000,250,18771
150000,250,18765
160000,250,18763
180000,250,18761
155000,45,18755
300000,463,18752
320000,510,18751
1700000,240,18750
240000,68,18748
750000,322,18736
400000,76.9200000000000017053025658242404460906982421875,18732
245000,68,18730
710000,166,18727
800000,3098,18726
160000,59,18725
190000,42,18723
405000,170,18715
240000,307,18714
400000,150,18713
520000,106,18704
225000,49,18703
230000,69,18701
1300000,280,18697
750000,160,18696
5981360,10000,18691
470000,180,18689
318000,200,18687
750000,2,18684
100000,75,18683
360000,80,18682
950000,500,18680
185000,250,18673
223357.6799999999930150806903839111328125,394,18669
800000,490,18668
545000,153,18662
180000,280,18658
520000,1054,18656
160000,250,18653
1180000,253,18651
1300000,250,18650
450000,240,18648
628000,93,18642
1100000,425,18640
850000,273,18639
470000,131,18638
310000,554,18637
136000,50,18634
340000,177,18633
285000,74,18632
350000,135,18630
450000,110,18629
3200000,7843.25,18628
1100000,310,18618
790000,300,18615
215000,70,18614
255000,57,18612
280000,80,18599
340000,93,18596
190000,19,18595
170000,200,18591
200000,250,18588
450000,120,18584
310000,78,18583
450000,122,18582
320000,70,18571
615000,148,18570
2500000,600,18568
115000,55,18557
3300000,550,18537
400000,45,18533
780000,188,18525
310000,67,18524
2800000,1000,18522
1400000,4747,18521
600000,600,18513
192000,47,18511
560000,190,18509
1700000,313,18507
450000,100,18501
220000,84,18496
250000,125,18495
215000,46,18494
555000,100,18485
2500000,320,18483
340000,122,18477
1100000,180,18476
420000,192,18472
250000,60,18465
210000,400,18461
390000,110,18459
380000,103,18458
850000,1167,18457
610000,95,18456
200000,49.2000000000000028421709430404007434844970703125,18454
250000,77,18452
,49,18450
560000,161,18436
320000,95,18434
600000,350,18430
1990000,425,18428
210000,54,18427
1386634,200,18425
4000000,1000,18424
530000,130,18422
320000,85,18420
390000,200,18419
250000,72,18415
200000,86,18412
350000,360,18408
790000,212,18407
800000,186,18403
250000,99,18401
630000,220,18396
600000,2725,18393
600000,2725,18393
10980000,12200,18392
640000,230,18391
400000,180,18381
1700000,480,18375
460000,105,18364
490000,132,18362
450000,170,18361
320000,80,18360
850000,333,18348
170000,64,18344
2250000,500,18339
1070000,600,18325
210000,64,18313
70000,156,18312
195000,38,18311
290000,98,18310
580000,190,18300
210000,50,18297
200000,1017,18292
900000,230,18291
480000,150,18290
280000,54,18283
650000,115,18281
129000,45,18267
1200000,368,18266
170000,250,18264
1250000,400,18259
360000,175,18252
206000,61,18250
265000,92,18245
480000,126,18241
650000,170,18238
250000,190,18237
245000,53,18236
690000,160,18232
250000,190,18231
470000,150,18230
290000,68.5,18227
290000,68.5,18226
159000,50,18225
197000,62,18224
400000,210,18222
120000,60,18221
800000,300,18218
850000,340,18216
615000,250,18215
1350000,275,18210
1800000,390,18200
430000,99,18195
225000,58,18194
800000,290,18193
350000,156,18192
650000,320,18190
350000,110,18186
330000,110,18185
550000,170,18176
826408,132,18173
600000,108,18172
192000,40,18171
650000,313,18167
210000,55,18165
350000,70,18154
800000,320,18152
250000,308,18151
480000,484,18150
425000,452,18149
320000,495,18147
600000,552,18146
800000,578,18145
679000,190,18144
400000,75,18142
1280000,330,18137
550000,338,18136
370000,86,18129
60000,42,18124
430000,216,18122
990000,250,18120
180000,226,18116
180000,226,18115
490000,161,18111
180000,290,18110
290000,360,18108
165000,280,18105
2700000,1696,18100
570000,940,18090
245000,48,18082
1500000,380,18072
435000,868,18063
230000,97,18060
335000,85,18057
189000,60,18049
750000,200,18048
2800000,2300,18047
650000,160,18030
585000,140,18029
635000,290,18021
3300000,315,18019
496224.3300000000162981450557708740234375,121,18015
600000,121,18014
1000000,284,18013
200000,57,18009
1300000,250,18006
2800000,470,18005
980000,280,18003
745900,156,17994
780000,183,17993
199990,53,17990
270000,75,17989
250000,108,17988
450000,160,17980
620000,111,17978
790000,250,17977
2400000,393,17976
190000,363,17969
250000,160,17964
195000,44,17963
270000,65,17962
350000,137,17954
850000,200,17953
265000,379,17952
180000,23,17951
430000,100,17944
580000,148,17943
215000,70,17939
700000,270,17938
380000,94,17936
210000,53,17935
320000,211,17934
400000,249,17933
192000,49,17932
245000,55,17931
320000,150,17921
440000,,17918
795000,160,17917
915000,168,17916
245000,364,17914
320000,158,17912
360000,95,17899
390000,103,17891
300000,91,17889
450000,140,17876
185000,47,17860
870000,140,17852
1100000,250,17847
300000,250,17846
355000,250,17845
550000,230,17843
500000,107,17841
1300000,271,17836
700000,266,17835
850000,400,17834
270000,510,17833
275000,68,17829
300000,380,17825
570000,358,17821
420000,180,17814
180000,46,17810
235000,180,17800
300000,58.43999999999999772626324556767940521240234375,17799
480000,230,17795
245000,57,17792
850000,135,17790
405000,45,17788
195000,53,17786
270000,435,17784
285000,87,17775
320000,80,17773
280000,83,17765
1400000,291,17760
155000,37,17759
860000,190,17758
620000,115,17756
300000,156,17752
3600000,2000,17751
190000,60,17747
240000,65,17746
1590000,240,17745
195000,250,17741
380000,150,17739
425000,110,17733
270000,71,17731
,22.25,17720
700000,732,17719
430000,127,17717
750000,1500,17715
210000,360,17714
210000,360,17713
1900000,405,17706
330000,150,17703
1600000,560,17701
700000,200,17698
350000,48,17695
260000,48,17694
450000,182,17689
,,17687
8500000,,17686
220000,100,17685
290000,132,17684
800000,331,17683
269000,62,17679
450000,72,17676
450000,72,17675
450000,72,17672
180000,250,17671
2500000,,17670
545000,142,17668
450000,321,17667
290000,67,17662
280000,168,17661
400000,200,17658
210000,130,17654
350000,213,17651
650000,160,17650
180000,770,17649
370000,203,17644
490000,163,17643
480000,90,17634
450000,90,17633
950000,262,17627
160000,50,17624
580000,132,17618
535000,158,17617
950000,144,17614
900000,375,17611
540000,208,17609
595000,123,17606
330000,234,17604
426000,330,17603
1050000,187,17596
280000,190,17595
205000,48,17591
190000,230,17582
320000,488,17581
430000,135,17579
1000000,198,17572
820000,137,17569
650000,181,17566
250000,79,17562
330000,120,17550
2700000,310,17547
280000,136,17541
340000,60,17540
300000,34,17538
922500,1025,17531
1004859,1116,17530
899100,999,17526
540000,600,17522
420000,253,17520
562500,625,17519
524700,583,17517
514800,572,17516
200000,45,17514
215000,69,17511
490000,180,17510
650000,700,17507
1200000,400,17503
325000,90,17499
850000,139,17489
350000,260,17485
580000,320,17484
110000,340,17483
110000,340,17482
370000,110,17479
180000,80,17478
190000,55,17468
426000,148,17466
120000,27,17465
1200000,500,17464
850000,330,17454
220000,70,17453
1150000,250,17452
750000,350,17449
265000,431.29000000000002046363078989088535308837890625,17446
167000,30,17444
190000,65,17431
350000,110,17423
230000,122,17417
1150000,203,17411
1650000,400,17409
1500000,432,17408
1500000,432,17408
1200000,180,17407
450000,270,17406
550000,176,17401
430000,130,17400
15900000,16800,17398
270000,100,17385
600000,122,17382
300000,65,17381
3200000,412,17380
220000,48,17378
220000,48,17377
220000,48,17376
220000,48,17375
495000,220,17370
180000,47,17369
224000,80,17365
109000,340,17363
280000,141,17361
620000,462,17355
180000,41,17349
195000,53,17348
430000,107,17341
320000,75,17340
530000,240,17337
300000,70,17335
229000,155,17329
220000,55,17318
270000,100,17314
380000,160,17309
218000,312,17305
230000,48,17303
230000,48,17302
230000,48,17301
480000,97,17297
480000,100,17296
410000,97,17295
230000,520,17289
320000,300,17288
250000,43,17286
160000,250,17278
650000,111,17271
840000,246,17265
165000,120,17257
260000,308,17252
180000,53,17246
900000,680,17244
1350000,550,17243
98000,200,17235
165000,49,17234
211702.5700000000069849193096160888671875,57,17233
226832.02999999999883584678173065185546875,57,17232
600000,125,17225
850000,500,17201
8000000,602,17198
1800000,19,17192
900000,265,17185
730000,163,17184
370000,76,17179
370000,76,17178
370000,76,17177
180000,300,17174
300000,133,17171
330000,140,17170
180000,35,17163
290000,66,17162
450000,108,17158
150000,43,17156
460000,665,17153
360000,145,17150
310000,142,17144
390000,150,17141
160000,48,17138
880000,144,17133
850000,144,17126
1300000,400,17117
235000,55,17114
230000,38,17111
210000,45,17106
162000,58.0499999999999971578290569595992565155029296875,17105
156000,55.35000000000000142108547152020037174224853515625,17102
180000,48,17097
230000,55,17095
680000,120,17091
165000,47,17087
850000,226,17082
488709,751,17077
364000,560,17076
435890,670.6000000000000227373675443232059478759765625,17075
357441.5,549.9099999999999681676854379475116729736328125,17074
374400,576,17073
357428.5,549.8899999999999863575794734060764312744140625,17072
436338.5,671.2899999999999636202119290828704833984375,17071
418216.5,643.4099999999999681676854379475116729736328125,17070
336804,518.1599999999999681676854379475116729736328125,17069
363103,558.6200000000000045474735088646411895751953125,17068
362037,558.98000000000001818989403545856475830078125,17067
533370.5,820.5700000000000500222085975110530853271484375,17066
418333.5,643.5900000000000318323145620524883270263671875,17065
372619,573.259999999999990905052982270717620849609375,17064
376025,578.5,17062
700000,192,17061
215000,48,17059
700000,134,17058
400000,107,17056
210000,68,17055
155000,37,17050
700000,128,17046
1100000,377,17043
283000,70,17042
450000,96,17035
260000,134,17015
230000,45,17014
299000,54,17010
195000,53,17008
350000,96,17007
330000,300,17004
650000,230,17003
55000,25,17001
210000,49,16987
275000,75,16978
290000,90,16976
220000,115,16973
1200000,420,16972
250000,134,16968
240000,3,16965
155000,60,16964
270000,48,16959
250000,48,16958
160000,780,16955
341000,507,16954
380000,477.740000000000009094947017729282379150390625,16950
690000,1131,16942
600000,320,16936
650000,220,16927
250000,71,16926
275000,81,16924
300000,135,16923
220000,97,16921
820000,137,16917
1200000,400,16916
478800,74,16912
140000,45,16907
215000,62,16906
200000,89,16901
1500000,570,16898
360000,88,16896
480000,161,16895
560000,149,16881
490000,85,16880
230000,303,16879
280000,534,16878
980000,215,16876
1150000,222,16872
1000000,474,16865
580000,370,16862
230000,66,16855
300000,79,16852
590000,122,16851
260000,70,16840
580000,145,16837
750000,1250,16833
235000,55,16830
500000,190,16828
420000,156,16822
850000,255,16820
1100000,335,16818
220000,80,16808
210000,48,16802
200000,90,16790
140000,55,16788
330000,175,16780
580000,220,16774
250000,404,16770
300000,65,16768
140000,34,16767
1300000,544,16764
250000,97,16763
890000,280,16762
1280000,275,16760
1280000,275,16759
1280000,275,16758
1280000,275,16757
360000,73,16747
220000,200,16744
180000,90,16742
209000,45,16732
209000,45,16731
199000,45,16730
194000,45,16729
265000,55,16728
750000,180,16724
135000,49,16720
160000,336,16718
1272000,174,16717
220000,54,16716
850000,326,16713
470000,112,16712
95000,18,16711
1100000,222,16709
140000,36,16708
1050000,322,16706
250000,50,16696
245000,490,16694
215000,37,16692
,995,16689
640000,161,16685
270000,79,16681
230000,63,16680
350000,75,16679
690000,137,16676
285000,120,16673
600000,200,16657
760000,427,16655
800000,420,16652
378000,98,16629
445000,200,16624
644072,123,16623
665720,123,16622
980000,740,16619
350000,121,16615
700000,127,16613
350000,45,16593
1150000,387,16584
550000,219,16580
900000,223,16571
1100000,310,16569
1350000,202,16561
480000,413,16552
345000,88,16547
365000,88,16546
330000,88,16545
290000,78,16544
190000,47,16543
220000,45,16531
300000,67,16526
230000,340,16523
480000,115,16518
550000,320,16511
2000000,1700,16509
280000,88,16502
450000,512,16499
550000,134,16498
635000,1500,16497
495000,150,16495
600000,144,16494
330000,260,16482
300000,75,16478
340000,75,16476
310000,75,16475
182000,45,16474
1000000,312,16467
190000,49,16462
520000,225,16460
225000,52,16450
215000,52,16449
215000,52,16448
599000,114,16445
2000000,281,16444
175000,41,16443
240000,48,16440
190000,42,16439
160000,33,16420
190000,45,16417
900000,265,16411
280000,67,16405
660000,160,16403
265000,60,16392
265000,60,16391
200000,47,16374
300000,71,16373
315000,77,16372
340000,118,16371
300000,71,16356
1050000,270,16354
360000,257,16349
195000,363,16347
900000,167,16346
165000,255,16339
165000,255,16338
300000,76,16336
400000,60,16335
147000,45,16328
500000,231,16324
350000,50,16321
170000,40,16314
950000,321,16303
180000,46,16297
550000,300,16295
150000,38,16289
1400000,240,16274
3800000,612,16266
1800000,440,16260
450000,135,16255
795000,220,16253
185000,45,16252
580000,300,16251
890000,222,16226
650000,220,16222
450000,180,16216
500000,950,16213
500000,950,16212
450000,832,16211
450000,832,16210
190000,282,16209
150000,43,16197
197000,42,16191
390000,123,16174
800000,740,16168
325000,232,16162
900000,212,16156
280000,50,16146
520000,119,16141
1200000,260,16131
1500000,155,16124
210000,52,16116
410000,180,16108
620000,152,16105
640000,240,16102
430000,100,16100
350000,195,16099
600000,200,16095
270000,80,16089
225000,46,16072
225000,46,16071
220000,46,16070
380000,98,16065
1800000,635,16064
230000,74,16063
190000,72,16061
385000,171,16053
1200000,253,16052
349000,90,16033
349000,90,16032
349000,90,16031
270000,60,16028
360000,63,16027
260000,80,16021
280000,48,16019
2600000,624,16015
850000,318,16014
280000,66,16013
690000,124,16010
300000,87,16009
240000,146,16007
3500000,600,16005
380000,200,16003
500000,240,15997
650000,149,15995
850000,285,15992
1200000,250,15990
1800000,350,15983
380000,180,15982
390000,110,15976
900000,490,15965
180000,300,15963
7500000,5000,15958
320000,46,15955
590000,92,15953
580000,292,15950
210000,46,15945
370000,190,15942
1500000,159,15940
5000000,960,15939
650000,1150,15938
1250000,600,15937
550000,181,15936
154000,47,15921
262000,451,15905
310000,75,15887
800000,400,15878
260000,47,15874
270000,43,15870
300000,47,15869
269000,110,15865
240000,292,15862
260000,250,15856
380000,43,15855
600000,115,15852
400000,210,15850
1250000,250,15849
150000,43,15848
268000,78,15844
200000,420,15842
100000,200,15835
90000,160,15829
208000,62,15827
940000,245,15826
900000,250,15801
456000,92,15800
550000,250,15793
418000,104,15790
180000,450,15787
1600000,307,15786
700000,230,15783
160000,145,15777
305000,55,15776
250000,61,15767
820000,171,15764
480000,841,15763
180000,55,15755
1000000,260,15748
1300000,302,15739
680000,334,15728
800000,201,15722
220000,50,15712
740000,108,15710
1800000,26700,15702
520000,255,15699
200000,97,15697
220000,65,15696
220000,44,15690
200000,455,15682
215000,71,15678
1200000,900,15676
190000,255,15675
340000,70,15674
200000,46,15672
650000,300,15670
220000,374,15666
470000,105,15661
1500000,328,15660
1350000,420,15652
295000,203,15651
185000,52,15641
550000,290,15639
800000,450,15632
420000,110,15624
300000,83,15617
1000000,357,15597
380000,295,15596
350000,199,15595
850000,625,15594
380000,256,15591
1500000,246,15581
225000,62,15578
1750000,381,15569
210000,46,15562
145000,65,15561
900000,257,15555
200000,96,15552
320000,630,15551
250000,73,15548
160000,500,15546
460000,210,15542
408000,102,15541
700000,220,15540
220000,38,15537
330000,38,15535
960000,220,15534
165000,54,15530
210000,62,15525
210000,62,15523
165000,54,15522
165000,54,15521
210000,62,15520
900000,428,15509
1100000,209,15501
340000,69,15499
970000,140,15498
1250000,300,15496
380000,225,15491
180000,280,15489
160000,55,15486
280000,71,15480
170000,45,15478
220000,41,15474
1500000,1200,15473
630000,229,15472
220000,72,15466
370000,108,15462
500000,134,15455
200000,41,15452
180000,33,15450
700000,260,15441
290000,174,15440
490000,226,15439
266000,64,15438
745000,295,15434
660000,600,15424
1400000,262,15423
2120000,950,15422
215000,120,15415
175000,1020,15413
860000,278,15409
570000,430,15408
850000,360,15399
175000,42,15392
,45,15388
560000,134,15385
900000,210,15384
260000,18.3900000000000005684341886080801486968994140625,15382
850000,264,15380
800000,460,15377
280000,79,15373
213000,45,15365
220000,390,15360
350000,168,15358
425000,87,15351
220000,37,15344
330000,57,15343
230000,48,15340
370000,71,15339
1800000,296,15336
1246642,195,15333
800000,120,15332
149000,48,15328
190000,67,15314
212000,46,15310
290000,83,15308
140000,58,15306
610000,120,15305
450000,95,15302
480000,200,15299
249000,66,15297
170000,250,15294
170000,250,15292
240000,57,15285
270000,157,15282
390000,130,15272
3500000,3744,15265
510000,200,15264
640000,193,15256
200000,45,15250
400000,125,15249
266000,100,15229
650000,185,15225
1500000,374,15223
300000,70,15221
350000,494,15220
450000,200,15217
200000,45,15208
200000,45,15207
250000,50,15204
695000,160,15199
650000,450,15194
430000,200,15180
210000,100,15178
4500000,2360,15175
170000,47,15174
4000000,820,15173
270000,95,15165
270000,95,15164
500000,158,15162
260000,90,15160
260000,90,15159
260000,90,15158
260000,90,15157
265000,122,15151
405235.7999999999883584678173065185546875,85,15149
2000000,296,15148
880000,230,15146
185000,61,15144
350000,133,15135
990000,556,15132
310000,78,15130
450000,99,15122
218000,48,15120
180000,38,15117
170000,49,15115
175000,49,15114
280000,62,15106
1200000,511,15104
186500,64,15098
150000,400,15089
370000,98,15085
400000,247,15084
520000,142,15077
170000,39,15070
550000,172,15067
130000,53,15063
270000,800,15061
240000,36,15059
2320000,310,15050
480000,204,15045
620000,134,15044
580000,189,15043
340000,220,15032
328000,70,15028
400000,150,15026
150000,60,15020
355000,46,15019
700000,250,15018
160000,130,15015
550000,156,15005
700000,377,14983
175000,58,14982
200000,41,14970
260000,86,14959
352184.5399999999790452420711517333984375,39.5,14956
1300000,314,14954
230000,390,14953
580000,130,14940
1900000,470,14937
1000000,55000,14929
950000,400,14928
798000,419,14926
210000,68,14919
420000,95,14916
165000,250,14913
150000,250,14912
200000,66,14909
240000,65,14908
218000,48,14907
200000,72,14905
500000,310,14903
600000,128,14899
165000,39,14896
165000,39,14887
1100000,136,14885
305000,70,14882
298000,70,14879
292000,70,14875
325000,68,14873
1200000,250,14860
180000,375,14859
200000,37.5,14857
408000,174,14856
350000,35,14853
270000,117,14851
230000,116,14850
535000,192.5,14825
750000,346,14823
360000,160,14822
1100000,199,14819
850000,300,14817
1250000,320,14816
530000,160,14814
6000000,860,14813
1380000,274,14812
750000,177,14809
1450000,330,14808
630000,114,14801
530000,115,14800
155000,37,14798
440000,302,14796
750000,124,14788
1400000,400,14785
550000,328,14783
230000,37,14782
265000,37,14781
1600000,364,14773
1000000,240,14771
250000,107,14766
230000,75,14759
340000,88,14756
320000,71,14751
1200000,380,14745
160000,250,14739
1200000,290,14734
1200000,306,14733
300000,52,14729
1250000,300,14719
390000,97,14716
350000,75,14713
155000,43,14703
200000,60,14699
1600000,470,14688
140000,35.81000000000000227373675443232059478759765625,14687
375000,80,14682
290000,72,14677
290000,72,14676
480000,700,14672
165000,48,14669
900000,450,14668
225000,44,14665
120000,340,14658
